id,name,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_per_person
41348,* Spacious GARDEN Park Slope Duplex* 6 people max,Syl,Brooklyn,Gowanus,40.66858,-73.99083,Entire home/apt,250,2,80,2019-07-06 00:00:00,2.17,1,0,83.33
41513,Convenient cozy cheap apt Manhattan,Lorenzo,Manhattan,Harlem,40.82704,-73.94907,Entire home/apt,80,3,2,2015-11-02 00:00:00,0.04,1,0,20.0
42580,Parlor Room In Victorian Townhouse,Waldemar,Brooklyn,Clinton Hill,40.68843,-73.96408,Private room,70,2,294,2019-06-24 00:00:00,3.47,3,336,23.33
42729,House On Henry (2nd FLR Suite),Annette,Brooklyn,Carroll Gardens,40.6783,-74.00135,Entire home/apt,165,2,150,2019-06-18 00:00:00,1.4,3,342,55.0
42882,New York room with a view,Newyorkroomwithaview,Staten Island,St. George,40.64524,-74.08088,Private room,70,2,166,2019-06-13 00:00:00,1.66,1,312,23.33
43957,Sunny cozy room in Brklyn townhouse,Tessa,Brooklyn,Bushwick,40.70641,-73.91765,Private room,50,2,47,2019-06-19 00:00:00,0.94,1,37,16.67
44096,Room with a View,Waundell,Bronx,Highbridge,40.83232,-73.93184,Private room,40,1,219,2019-07-04 00:00:00,2.04,3,353,20.0
44161,Light+Open+Airy+Rustic+Modern Loft,Young,Brooklyn,Williamsburg,40.71045,-73.9677,Entire home/apt,150,2,193,2016-07-06 00:00:00,1.78,1,177,50.0
44212,West Inn 2 - East Village,Bruce,Manhattan,East Village,40.72518,-73.98034,Private room,125,1,84,2019-06-23 00:00:00,0.78,4,310,62.5
44221,Financial District Luxury Loft,Coral,Manhattan,Financial District,40.70666,-74.01374,Entire home/apt,196,3,114,2019-06-20 00:00:00,1.06,1,0,49.0
44229,BROOKLYN VICTORIAN STYLE SUITE.....,Carol,Brooklyn,Fort Greene,40.69098,-73.97113,Private room,110,2,213,2019-06-24 00:00:00,2.0,2,321,36.67
44288,Your own Lovely West Village Studio,Sara,Manhattan,West Village,40.73756,-74.00405,Entire home/apt,170,3,86,2019-06-01 00:00:00,0.8,1,246,42.5
44506,ACCOMMODATIONS GALORE#3. 1-5 GUESTS,Laurine,Manhattan,Harlem,40.81526,-73.94791,Entire home/apt,165,3,80,2019-05-26 00:00:00,0.75,3,231,41.25
45393,Greenwich Village Stylish Apartment,Myrna,Manhattan,West Village,40.73423,-74.0046,Entire home/apt,150,26,38,2016-04-20 00:00:00,0.36,1,225,5.56
45542,Clean and Cozy Harlem Apartment,Campbell,Manhattan,Harlem,40.82374,-73.9373,Entire home/apt,100,2,18,2018-12-17 00:00:00,1.79,1,0,33.33
45556,"Fort Greene, Brooklyn: Center Bedroom",Doug,Brooklyn,Fort Greene,40.68863,-73.97691,Private room,65,2,206,2019-06-30 00:00:00,1.92,2,0,21.67
45936,Couldn't Be Closer To Columbia Uni,Rahul,Manhattan,Morningside Heights,40.80549,-73.95924,Private room,99,4,122,2019-05-14 00:00:00,1.18,2,233,19.8
45940,Bright Spacious Luxury Condo,Miyoung,Brooklyn,Williamsburg,40.71627,-73.9587,Entire home/apt,200,4,33,2019-04-08 00:00:00,0.58,1,1,40.0
46544,Park Slope haven 15 mins from Soho,Monica,Brooklyn,Park Slope,40.67994,-73.97863,Entire home/apt,150,5,52,2019-06-05 00:00:00,0.5,1,18,25.0
46723,SAFE  AND BEAUTIFUL ACCOMODATION,Marylyn,Brooklyn,Bedford-Stuyvesant,40.67992,-73.9475,Private room,90,3,126,2019-05-19 00:00:00,1.17,4,343,22.5
46911,Large Room in private Brownstone in Park Slope,Kathleen R.,Brooklyn,Prospect Heights,40.67868,-73.97307,Private room,120,3,51,2019-06-24 00:00:00,0.48,3,250,30.0
47199,"NEW YORK CITY, 1 BDRM.(NEAR CENTRAL PARK & METRO)",Teresa,Manhattan,Upper East Side,40.76834,-73.95334,Private room,75,3,199,2019-06-24 00:00:00,1.85,1,326,18.75
47362,"LARGE, COMFY 1BDR W/CHARACTER!!!",Robert,Brooklyn,Bedford-Stuyvesant,40.68237,-73.9415,Entire home/apt,175,26,30,2012-09-03 00:00:00,0.29,1,364,6.48
47370,Chelsea Studio sublet 1 - 2 months,Alex,Manhattan,Chelsea,40.74031,-73.99999,Entire home/apt,125,3,3,2015-07-17 00:00:00,0.03,1,0,31.25
47926,LUX APT IN TIMES SQUARE NEW BUILDING,Claudia,Manhattan,Hell's Kitchen,40.76307,-73.99665,Entire home/apt,275,1,41,2019-06-26 00:00:00,0.38,1,299,137.5
48719,Designer 1 BR Duplex w/ Terrace- Spectacular Views,Shane,Manhattan,Lower East Side,40.71882,-73.98852,Entire home/apt,299,2,109,2019-06-15 00:00:00,1.04,1,207,99.67
50447,Lovely Apt & Garden;  Legal;  Best Area; Amenities,Laurie,Brooklyn,South Slope,40.6693,-73.98804,Entire home/apt,135,5,151,2019-06-22 00:00:00,1.43,3,162,22.5
51438,1 Bedroom in 2 Bdrm Apt- Upper East,Jessica,Manhattan,Upper East Side,40.77333,-73.95199,Private room,130,14,0,No Review,0.0,2,0,8.67
51485,Lower East Side $57~/night,Erina,Manhattan,Lower East Side,40.72319,-73.99201,Private room,83,1,285,2019-06-22 00:00:00,2.69,1,7,41.5
51572,Prime Location in Manhattan,Lee,Manhattan,Chelsea,40.74859,-73.99671,Private room,123,1,375,2019-06-18 00:00:00,3.52,1,328,61.5
51850,( F) Excellent/Pvt Rm,Jullett,Queens,Jamaica,40.67252,-73.76597,Private room,55,2,52,2019-05-20 00:00:00,0.49,2,365,18.33
53137,"Quiet, sunny Midtown Manhattan apt.",Marlaine,Manhattan,Hell's Kitchen,40.76244,-73.99271,Entire home/apt,195,5,10,2019-07-01 00:00:00,1.01,1,0,32.5
53196,Big Room/Washer-Dryer/Wifi/AC/JMZ,Charlotte,Brooklyn,Bedford-Stuyvesant,40.69546,-73.93503,Private room,80,2,11,2017-11-13 00:00:00,0.48,1,0,26.67
53469,cozy studio with parking spot,Mark,Queens,Middle Village,40.71722,-73.87856,Entire home/apt,98,30,33,2015-05-09 00:00:00,0.31,5,240,3.16
53470,Clean and convenient 2BR apartment,Mark,Queens,Ridgewood,40.70234,-73.89816,Private room,140,7,6,2015-10-08 00:00:00,0.06,5,365,17.5
53477,3 floors of luxury!,Mark,Queens,Middle Village,40.71546,-73.87854,Entire home/apt,265,7,38,2019-04-27 00:00:00,0.38,5,365,33.12
54158,The Institute—Heart of Williamsburg,Bob,Brooklyn,Williamsburg,40.7195,-73.95976,Entire home/apt,249,2,358,2019-06-20 00:00:00,3.44,2,164,83.0
54453,MIDTOWN WEST - Large alcove studio,Anka,Manhattan,Hell's Kitchen,40.76548,-73.98474,Shared room,105,6,10,2014-01-07 00:00:00,0.09,1,363,15.0
54466,Beautiful Uptown Manhattan apartmnt,Douglas,Manhattan,Harlem,40.80234,-73.95603,Private room,200,30,0,No Review,0.0,1,365,6.45
54508,Sml Rm in pr Brst  Park Sl great for Med/students,Kathleen R.,Brooklyn,Prospect Heights,40.6787,-73.97262,Private room,100,2,226,2019-06-06 00:00:00,2.12,3,250,33.33
54544,City Room - Private Penthouse Apt.,Wayne,Manhattan,Harlem,40.81035,-73.94598,Entire home/apt,121,1,104,2019-06-22 00:00:00,1.0,5,247,60.5
54626,Cozy bedroom by Yankee Stadium,Waundell,Bronx,Highbridge,40.83075,-73.93058,Private room,45,1,138,2019-06-30 00:00:00,1.45,3,323,22.5
54860,Great apartment with private bathroom and entrance,Jenny,Manhattan,East Harlem,40.79958,-73.94275,Private room,100,5,204,2019-06-23 00:00:00,1.92,1,192,16.67
55467,Private Garden Apt • New Renovation,Paul,Brooklyn,Williamsburg,40.71625,-73.93845,Entire home/apt,140,2,253,2019-07-02 00:00:00,3.04,1,125,46.67
55498,Modern comfort in art infused landmark Brownstone,Tami,Brooklyn,Bedford-Stuyvesant,40.6829,-73.93549,Private room,71,2,23,2019-07-01 00:00:00,0.22,1,91,23.67
55668,"NOHO/EAST VILLAGE, PRIVATE 1/2 BATH",Jason,Manhattan,NoHo,40.72773,-73.99134,Private room,130,2,115,2018-12-05 00:00:00,1.17,1,75,43.33
55737,Sleek & Comfortable Soho Apt,Pete,Manhattan,West Village,40.72861,-74.0049,Entire home/apt,199,5,129,2019-05-19 00:00:00,1.22,1,286,33.17
55959,Spacious Williamsburg Share w/ LOFT BED,Gus,Brooklyn,Williamsburg,40.70979,-73.95162,Private room,69,4,82,2019-06-10 00:00:00,1.13,2,60,13.8
55982,Cozy 2 br in sunny Fort Greene apt,Sally,Brooklyn,Fort Greene,40.68656,-73.97525,Private room,68,3,37,2018-12-31 00:00:00,0.35,1,0,17.0
56467,Cozy East Village Railroad 1 Bed!,Leonardo,Manhattan,East Village,40.72752,-73.98432,Entire home/apt,130,1,204,2019-07-01 00:00:00,2.04,1,192,65.0
56525,1 Bedroom Loft w/ Private Roof Deck,Alex,Brooklyn,Greenpoint,40.729,-73.95829,Entire home/apt,195,2,69,2019-06-13 00:00:00,0.65,1,58,65.0
56859,City Room - Private & Comfy Bedroom,Wayne,Manhattan,Harlem,40.81219,-73.94499,Private room,64,1,192,2019-06-03 00:00:00,1.84,5,245,32.0
57166,Elegant NYC Pad,Vasili,Queens,Ditmars Steinway,40.77185,-73.90502,Entire home/apt,140,2,17,2019-06-17 00:00:00,0.16,1,292,46.67
57297,"Clean & bright 1BR in Cobble Hill, GREAT location!",S.M.,Brooklyn,Cobble Hill,40.68926,-73.99386,Entire home/apt,159,2,222,2019-06-24 00:00:00,2.12,1,279,53.0
57468,"Modern, Large East Village Loft",Ori,Manhattan,East Village,40.72821,-73.98701,Entire home/apt,189,3,205,2019-06-23 00:00:00,1.96,1,0,47.25
57618,"Great new apt, close to everything",Ana,Manhattan,Hell's Kitchen,40.7672,-73.98508,Entire home/apt,250,3,94,2019-06-09 00:00:00,0.96,1,3,62.5
57740,Quiet & Clean Retreat in the City,I,Manhattan,East Village,40.73012,-73.99053,Entire home/apt,239,3,7,2019-05-24 00:00:00,0.07,1,351,59.75
57754,Stylish Large Gramercy Loft!,R,Manhattan,Flatiron District,40.7403,-73.98498,Entire home/apt,305,2,108,2019-06-30 00:00:00,1.09,1,201,101.67
57874,The Brownstone-Luxury 1 Bd Apt/NYC,Simon,Manhattan,Harlem,40.80931,-73.94343,Entire home/apt,155,3,222,2019-06-26 00:00:00,2.1,2,232,38.75
58059,PRIVATE Room on Historic Sugar Hill,Agnes,Manhattan,Harlem,40.8251,-73.94287,Private room,60,1,458,2019-07-03 00:00:00,4.58,2,258,30.0
58062,South Slope Green,Linda,Brooklyn,Windsor Terrace,40.6585,-73.98397,Private room,135,2,21,2019-05-17 00:00:00,0.26,1,272,45.0
58467,"17 Flr. Manhattan Views, Nr. Subway",Dave,Manhattan,Roosevelt Island,40.76193,-73.9501,Private room,120,7,17,2019-05-08 00:00:00,0.3,1,341,15.0
59014,"Spacious 1BR, Adorable Clean Quiet",Drica,Manhattan,Lower East Side,40.72052,-73.98589,Entire home/apt,150,3,41,2019-01-02 00:00:00,0.39,1,244,37.5
59121,"Nice, clean, safe, convenient 3BR",Mark,Queens,Ridgewood,40.70411,-73.89934,Entire home/apt,140,14,1,2012-09-17 00:00:00,0.01,5,365,9.33
59642,Franklin St Flat in Trendy Greenpoint Brooklyn,Betty,Brooklyn,Greenpoint,40.73401,-73.95967,Entire home/apt,135,2,69,2019-05-19 00:00:00,0.67,1,12,45.0
59709,"Artistic, Cozy, and Spacious w/ Patio! Sleeps 5",Ricardo & Ashlie,Manhattan,Chinatown,40.71756,-73.99503,Entire home/apt,250,4,18,2019-07-01 00:00:00,0.18,2,265,50.0
59855,One bedroom Apt. in NYC,Leslie,Manhattan,Midtown,40.7589,-73.96991,Entire home/apt,250,30,82,2016-01-05 00:00:00,0.78,1,0,8.06
60457,Spacious Greenwich Village Apt,Jessica,Manhattan,Greenwich Village,40.73194,-73.99474,Entire home/apt,225,5,10,2019-05-11 00:00:00,0.1,1,91,37.5
60611,SpaHa Studio Monthly Rental,Blanca,Manhattan,East Harlem,40.79163,-73.94573,Entire home/apt,125,28,183,2018-09-29 00:00:00,1.83,2,365,4.31
60666,City Room - Private Luxury Suite,Wayne,Manhattan,Harlem,40.8118,-73.94434,Private room,92,1,189,2019-06-11 00:00:00,1.82,5,253,46.0
60673,Private Room/bath Luxurious Harlem,Cynthia,Manhattan,Harlem,40.81583,-73.94707,Private room,175,2,1,2018-10-07 00:00:00,0.11,1,365,58.33
60680,The gem of the East Village,Mich,Manhattan,East Village,40.72654,-73.98049,Entire home/apt,99,2,127,2019-06-20 00:00:00,1.22,1,320,33.0
60794,"Bright and spacious, garden below!",Rachel,Manhattan,Upper West Side,40.80021,-73.96071,Entire home/apt,195,4,4,2017-08-25 00:00:00,0.04,1,0,39.0
60948,ACCOMMODATIONS GALORE #2,Laurine,Manhattan,East Harlem,40.80942,-73.93936,Entire home/apt,140,3,135,2019-06-20 00:00:00,1.3,3,192,35.0
61167,Colorful Private One Bedroom Apt,Greta,Manhattan,Little Italy,40.71961,-73.9954,Entire home/apt,135,2,21,2015-12-12 00:00:00,0.2,1,0,45.0
61406,Great room in great location,Bethania,Manhattan,Harlem,40.80335,-73.9575,Private room,80,14,10,2019-06-01 00:00:00,2.21,2,0,5.33
61492,Exclusive Room with Private Bath in  LES,Tunji,Manhattan,Chinatown,40.71445,-73.9908,Private room,120,4,171,2019-06-23 00:00:00,1.8,2,353,24.0
61509,"Quiet, clean midtown apt w. elevato",Anna/Fonzy,Manhattan,Midtown,40.75749,-73.96897,Entire home/apt,110,200,92,2019-04-30 00:00:00,0.9,1,140,0.55
62095,BK Sweet Suite w/Kitchen&FullBath,Colette&Sean,Brooklyn,East Flatbush,40.64446,-73.9503,Entire home/apt,65,3,238,2019-06-14 00:00:00,2.3,1,2,16.25
62427,Great East Village Apartment Rental,Brie,Manhattan,East Village,40.7268,-73.99079,Entire home/apt,130,50,56,2019-05-26 00:00:00,0.58,1,56,2.55
62430,BROWNSTONE SUNDRENCHED BEAUTY,Sheila,Brooklyn,Bushwick,40.688,-73.9171,Entire home/apt,99,3,111,2019-06-22 00:00:00,2.13,1,68,24.75
62452,A SpeciaL!! Private Room in NY,Lissette,Staten Island,Tompkinsville,40.63536,-74.08537,Private room,36,2,193,2019-06-25 00:00:00,1.85,6,360,12.0
62461,B NYC Staten Alternative...,Lissette,Staten Island,Tompkinsville,40.63627,-74.08543,Private room,37,2,147,2019-06-10 00:00:00,1.44,6,0,12.33
62787,C Private Room By The Ferry,Lissette,Staten Island,Tompkinsville,40.63518,-74.08546,Private room,37,2,177,2019-07-02 00:00:00,1.71,6,320,12.33
62891,Smallest House In The Village,Olivia,Manhattan,East Village,40.72477,-73.98161,Entire home/apt,175,3,185,2019-05-24 00:00:00,1.78,2,326,43.75
62903,Beautiful modern studio apartment in heart of NYC,Daniel,Manhattan,Chelsea,40.74238,-73.99567,Entire home/apt,205,9,62,2019-06-21 00:00:00,0.7,2,76,20.5
62925,Beautiful Landmarked Duplex,Maya,Brooklyn,Greenpoint,40.72945,-73.95511,Entire home/apt,285,3,124,2019-06-16 00:00:00,1.22,3,279,71.25
63299,BROOKLYN > Guest Room w/ Queen Bed in Williamsburg,Scott,Brooklyn,Williamsburg,40.70763,-73.95177,Private room,59,2,181,2019-06-23 00:00:00,1.77,2,15,19.67
63320,D Private Che@p Room 2 Explore NYC,Lissette,Staten Island,Tompkinsville,40.63481,-74.08519,Private room,36,2,333,2019-07-02 00:00:00,3.19,6,340,12.0
63360,Safe cute near subway& Manhattan NY NY retro style,Dennis & Naoko,Queens,Astoria,40.75384,-73.91433,Entire home/apt,99,5,441,2019-06-24 00:00:00,4.5,1,226,16.5
63546,Large and Cozy Private Bedroom,Antonín,Brooklyn,Kensington,40.64106,-73.97426,Private room,39,1,45,2019-05-16 00:00:00,0.46,2,365,19.5
63573,Small tidy bedroom in duplex,Emily,Brooklyn,Park Slope,40.66793,-73.98327,Private room,60,14,9,2016-08-29 00:00:00,0.09,2,0,4.0
63588,LL3,Carol Gloria,Bronx,Clason Point,40.81309,-73.85514,Private room,90,2,0,No Review,0.0,7,349,30.0
63610,DOMINIQUE'S NY mini efficiency* wifi*metro*quiet,Vie,Bronx,Eastchester,40.88057,-73.83572,Entire home/apt,105,2,38,2019-06-27 00:00:00,0.5,13,365,35.0
63657,"Private, Large & Sunny Top Floor Apt  w/W&D",Renée,Brooklyn,Bedford-Stuyvesant,40.68236,-73.94314,Entire home/apt,135,2,248,2019-06-25 00:00:00,2.39,2,11,45.0
63719,BEDROOM1 FOR RENT 10min from Manhan,Helene,Brooklyn,Bedford-Stuyvesant,40.68503,-73.95385,Private room,70,3,36,2018-08-19 00:00:00,0.41,4,281,17.5
63913,"HOSTING YOUR  SUNNY, SPACIOUS NYC ROOM",Paula,Manhattan,Inwood,40.86648,-73.9263,Private room,75,7,0,No Review,0.0,2,323,9.38
64000,Williamsburg near soho. / loftbed,Kristian & Di,Brooklyn,Williamsburg,40.7069,-73.95467,Private room,60,17,14,2019-01-07 00:00:00,0.14,4,362,3.33
64015,Prime East Village 1 Bedroom,David,Manhattan,East Village,40.72807,-73.98594,Entire home/apt,200,3,0,No Review,0.0,1,0,50.0
64107,BROOKLYN  STUDIO APARTMENT,Niya,Brooklyn,Crown Heights,40.6778,-73.94339,Private room,100,3,279,2019-06-24 00:00:00,2.69,1,301,25.0
64277,BEDROOM2 FOR RENT  10min from Manh,Helene,Brooklyn,Bedford-Stuyvesant,40.68317,-73.94701,Private room,70,4,18,2019-01-02 00:00:00,0.22,4,189,14.0
64314,cozy bedroom in lovely garden apt,Debbie,Brooklyn,Crown Heights,40.6761,-73.9529,Private room,110,6,50,2019-05-26 00:00:00,3.55,1,0,15.71
64365,Crown Heights Garden Apt.,Anthony,Brooklyn,Crown Heights,40.67586,-73.95155,Private room,60,2,227,2019-06-27 00:00:00,2.27,2,287,20.0
64707,Amazing  Sunny & Breezy Home In the Heart of  NYC,Tilly,Manhattan,Little Italy,40.71702,-73.99811,Entire home/apt,90,14,1,2019-01-02 00:00:00,0.16,1,14,6.0
64837,ENJOY Downtown NYC!!,Edward,Manhattan,East Village,40.72321,-73.98157,Private room,68,2,203,2019-06-23 00:00:00,1.96,2,86,22.67
65019,Charming UWS Treehouse Apt,Claire,Manhattan,Upper West Side,40.77956,-73.98098,Entire home/apt,115,2,210,2019-07-06 00:00:00,2.1,1,261,38.33
65268,Share a HOME - $75 for 1 bdrm/++ for 2 - Brooklyn,Juhli,Brooklyn,Bedford-Stuyvesant,40.68276,-73.95264,Private room,75,5,64,2019-01-05 00:00:00,0.67,1,68,12.5
65556,"Room in S3rd/Bedford, Williamsburg",Marlon,Brooklyn,Williamsburg,40.71368,-73.9626,Private room,60,3,0,No Review,0.0,1,0,15.0
65562,CHARMING EAST VILLAGE 2 (or 1) BR,Mary D,Manhattan,East Village,40.72956,-73.98158,Entire home/apt,129,7,5,2019-01-03 00:00:00,0.15,1,231,16.12
65615,Farmhouse Apartment in Williamsburg,Valerie,Brooklyn,Williamsburg,40.71069,-73.95175,Entire home/apt,130,10,49,2019-06-29 00:00:00,0.48,1,152,11.82
65660,Bright+Spacious Williamsburg Abode!,Larissa,Brooklyn,Williamsburg,40.70863,-73.94641,Entire home/apt,95,4,132,2019-07-07 00:00:00,1.27,1,46,19.0
65813,"Suite Sugar Hill, Harlem, Private Rm in Hosted Apt",Eric,Manhattan,Harlem,40.82888,-73.94307,Private room,75,3,20,2019-01-02 00:00:00,0.26,1,364,18.75
65834,Beautiful 1 Bedroom Apt Park Slope,Jessica,Brooklyn,Park Slope,40.67319,-73.97323,Entire home/apt,175,2,11,2013-05-02 00:00:00,0.11,1,246,58.33
66008,CHARMING CARROLL GARDENS APT.,Melissa,Brooklyn,Carroll Gardens,40.67846,-73.99443,Entire home/apt,190,3,51,2019-07-01 00:00:00,0.57,1,288,47.5
66026,Private Bedroom Brownstone Brooklyn,Alex,Brooklyn,Crown Heights,40.6715,-73.94808,Private room,49,21,15,2019-06-30 00:00:00,0.15,5,331,2.23
66251,East Village Loft with Piano & Patio,Samir,Manhattan,East Village,40.72681,-73.98534,Entire home/apt,212,3,67,2019-06-25 00:00:00,1.31,1,51,53.0
66275,Lower East Side Magic Room,Tony,Manhattan,Lower East Side,40.71904,-73.99392,Private room,95,1,109,2019-06-23 00:00:00,1.11,3,364,47.5
66451,**Fantastic Williamsburg Apt**,Luis Fernando,Brooklyn,Williamsburg,40.71031,-73.9583,Entire home/apt,140,2,9,2019-02-16 00:00:00,0.11,1,254,46.67
66718,West Harlem Home Base - Eco-Apt.,Henning,Manhattan,Harlem,40.81322,-73.95306,Entire home/apt,135,6,187,2019-06-23 00:00:00,1.87,1,189,19.29
66741,Charming Garden Apt in Park Slope,Stefano,Brooklyn,Park Slope,40.67732,-73.98225,Entire home/apt,150,2,214,2019-06-23 00:00:00,2.08,2,263,50.0
66974,"Lovely, Modern, Garden Apartment",Jana,Brooklyn,Gowanus,40.68076,-73.9896,Entire home/apt,190,3,69,2019-07-01 00:00:00,0.79,2,258,47.5
67288,Central Park 1BR sunny condo,Per,Manhattan,East Harlem,40.79603,-73.94903,Entire home/apt,124,28,22,2019-06-15 00:00:00,0.26,1,103,4.28
67299,Cozy Garden Apartment  in Williamsburg,Adrienne,Brooklyn,Williamsburg,40.71492,-73.96282,Entire home/apt,135,30,56,2019-05-06 00:00:00,0.56,1,42,4.35
67397,SoHa comfort-by NW Central Park!,Elise,Manhattan,Morningside Heights,40.80393,-73.95838,Private room,122,3,93,2019-06-22 00:00:00,0.93,1,246,30.5
68099,Cozy room in Upper West Side,Deda,Manhattan,Upper West Side,40.80082,-73.9652,Private room,109,1,104,2019-06-25 00:00:00,1.05,2,364,54.5
68305,Cozy Private Room in Apartment,Share,Manhattan,Harlem,40.82976,-73.94867,Private room,85,30,64,2018-07-06 00:00:00,0.68,1,318,2.74
68403,The Cozy Brownstone Inn (discount)!,Naimah,Brooklyn,Bedford-Stuyvesant,40.683,-73.91981,Entire home/apt,145,3,127,2019-06-24 00:00:00,1.25,2,72,36.25
68735,Prewar Penthouse w Private Terrace,Violetta,Manhattan,Upper West Side,40.78971,-73.9729,Entire home/apt,195,11,30,2019-06-13 00:00:00,0.32,1,249,16.25
68765,Designer 2.5 BR Loft in Carroll Gardens by Subway,Jenna,Brooklyn,Carroll Gardens,40.67817,-73.99495,Entire home/apt,250,2,106,2019-06-27 00:00:00,1.34,3,272,83.33
68900,Bright Beautiful Brooklyn,Jason,Brooklyn,Greenpoint,40.73119,-73.95578,Private room,125,3,6,2016-11-13 00:00:00,0.1,1,325,31.25
69894,"Nice renovated apt, prime location!",Silvia,Manhattan,Upper West Side,40.78,-73.98249,Entire home/apt,150,30,48,2019-06-11 00:00:00,0.55,1,35,4.84
69921,Brooklyn Writer's Nook,Joab,Brooklyn,Bushwick,40.70514,-73.91922,Private room,70,5,47,2019-06-29 00:00:00,0.49,1,203,11.67
70095,Private Bedroom in Large NYC Apartment,Mary And Geoff,Manhattan,Inwood,40.86713,-73.92811,Private room,90,2,120,2019-06-30 00:00:00,1.27,1,132,30.0
70128,"Large, Sunny Room East Village NYC",Eyal,Manhattan,East Village,40.73198,-73.98881,Private room,65,3,52,2019-01-10 00:00:00,0.63,1,5,16.25
71010,All That Jazz. Uptown style on Sugar Hill.,Kurt,Manhattan,Washington Heights,40.83494,-73.93869,Entire home/apt,250,3,32,2019-05-24 00:00:00,0.43,2,276,62.5
71248,Bright and lovely 1 bdrm apt in LES,Jennifer,Manhattan,Chinatown,40.71659,-73.98945,Entire home/apt,125,25,43,2019-06-17 00:00:00,0.42,1,102,4.81
71366,Beautiful One Bed West Village - 4 Month Special,Ruperto,Manhattan,West Village,40.72966,-74.00243,Entire home/apt,200,30,39,2019-06-25 00:00:00,0.44,1,251,6.45
71384,Gigantic Private Brooklyn Loft!,Ben,Brooklyn,Greenpoint,40.72898,-73.95552,Entire home/apt,229,1,50,2014-05-13 00:00:00,0.5,1,188,114.5
71812,Condo Apartment with laundry in unit,Thai,Bronx,Kingsbridge,40.87207,-73.90193,Entire home/apt,90,30,4,2019-01-02 00:00:00,0.35,2,346,2.9
72190,1BR: See Central Park from Terrace!,Hudson,Manhattan,Upper West Side,40.77728,-73.97818,Entire home/apt,110,13,38,2019-02-15 00:00:00,0.39,1,0,7.86
72265,Private room in cozy Greenpoint,Vanessa,Brooklyn,Greenpoint,40.72646,-73.95341,Private room,59,3,29,2019-06-16 00:00:00,0.36,1,15,14.75
74073,Food & Music Dream Apartment in Williamsburg,Daniel,Brooklyn,Williamsburg,40.71015,-73.96101,Entire home/apt,195,4,59,2019-06-23 00:00:00,0.6,1,71,39.0
74240,French Garden cottage off Bedford,Patty,Brooklyn,Williamsburg,40.71903,-73.9597,Entire home/apt,169,1,68,2019-06-07 00:00:00,0.67,2,215,84.5
74333,Alcove Studio w/ outdoor Patio Deck,Amir,Manhattan,East Harlem,40.80892,-73.93985,Entire home/apt,113,14,26,2015-11-25 00:00:00,0.27,3,253,7.53
74404,Luxury 3 bed/ 2 bath apt in Harlem w/ terrace,G & S,Manhattan,Harlem,40.80276,-73.9567,Entire home/apt,250,14,31,2012-08-22 00:00:00,0.31,1,78,16.67
